"State Code","County Code","Site Number","Parameter Code","POC","Latitude","Longitude","Datum","Parameter Name","Duration Description","Pollutant Standard","Date (Local)","Year","Day In Year (Local)","Units of Measure","Exceptional Data Type","Nonreg Observation Count","Observation Count","Observation Percent","Nonreg Arithmetic Mean","Arithmetic Mean","Nonreg First Maximum Value","First Maximum Value","First Maximum Hour","AQI","Daily Criteria Indicator","Tribe Name","State Name","County Name","City Name","Local Site Name","Address","MSA or CBSA Name","Data Source"
"49","049","4001","68104","2","40.341389","-111.713611","WGS84","Ambient Max Temperature","24 HOUR","","2025-01-01","2025","001","Degrees Centigrade","None","","1","100.0000","","7.2","","7.2","0",".","Y","","Utah","Utah","Lindon","Lindon","30 NORTH MAIN STREET, LINDON, UTAH","Provo-Orem, UT","AQS Data Mart"
"49","049","4001","68101","2","40.341389","-111.713611","WGS84","Sample Flow Rate- CV","24 HOUR","","2025-01-01","2025","001","Percent","None","","1","100.0000","","0.1","","0.1","0",".","Y","","Utah","Utah","Lindon","Lindon","30 NORTH MAIN STREET, LINDON, UTAH","Provo-Orem, UT","AQS Data Mart"
"49","049","4001","68102","2","40.341389","-111.713611","WGS84","Sample Volume","24 HOUR","","2025-01-01","2025","001","Cubic meter","None","","1","100.0000","","24","","24","0",".","Y","","Utah","Utah","Lindon","Lindon","30 NORTH MAIN STREET, LINDON, UTAH","Provo-Orem, UT","AQS Data Mart"
"49","049","4001","68103","2","40.341389","-111.713611","WGS84","Ambient Min Temperature","24 HOUR","","2025-01-01","2025","001","Degrees Centigrade","None","","1","100.0000","","-7.6","","-7.6","0",".","Y","","Utah","Utah","Lindon","Lindon","30 NORTH MAIN STREET, LINDON, UTAH","Provo-Orem, UT","AQS Data Mart"
"49","049","4001","88203","5","40.341389","-111.713611","WGS84","Chloride PM2.5 LC","24 HOUR","","2025-01-01","2025","001","Micrograms/cubic meter (LC)","None","","1","100.0000","","0.22483","","0.22483","0",".","Y","","Utah","Utah","Lindon","Lindon","30 NORTH MAIN STREET, LINDON, UTAH","Provo-Orem, UT","AQS Data Mart"
"49","049","4001","81102","3","40.341389","-111.713611","WGS84","PM10 Total 0-10um STP","1 HOUR","","2025-01-01","2025","001","Micrograms/cubic meter (25 C)","None","","24","100.0000","","8.333333","","30","2",".","Y","","Utah","Utah","Lindon","Lindon","30 NORTH MAIN STREET, LINDON, UTAH","Provo-Orem, UT","AQS Data Mart"
"49","049","4001","81102","3","40.341389","-111.713611","WGS84","PM10 Total 0-10um STP","24-HR BLK AVG","PM10 24-hour 2006","2025-01-01","2025","001","Micrograms/cubic meter (25 C)","None","","1","100.0000","","8","","8","23","7","Y","","Utah","Utah","Lindon","Lindon","30 NORTH MAIN STREET, LINDON, UTAH","Provo-Orem, UT","AQS Data Mart"
"49","049","4001","88378","5","40.341389","-111.713611","WGS84","OP CSN_Rev Unadjusted PM2.5 LC TOR","24 HOUR","","2025-01-01","2025","001","Micrograms/cubic meter (LC)","None","","1","100.0000","","0.142","","0.142","0",".","Y","","Utah","Utah","Lindon","Lindon","30 NORTH MAIN STREET, LINDON, UTAH","Provo-Orem, UT","AQS Data Mart"
"49","049","4001","88375","5","40.341389","-111.713611","WGS84","OC2 CSN_Rev Unadjusted PM2.5 LC","24 HOUR","","2025-01-01","2025","001","Micrograms/cubic meter (LC)","None","","1","100.0000","","0.254","","0.254","0",".","Y","","Utah","Utah","Lindon","Lindon","30 NORTH MAIN STREET, LINDON, UTAH","Provo-Orem, UT","AQS Data Mart"
"49","049","4001","88403","5","40.341389","-111.713611","WGS84","Sulfate PM2.5 LC","24 HOUR","","2025-01-01","2025","001","Micrograms/cubic meter (LC)","None","","1","100.0000","","0.54","","0.54","0",".","Y","","Utah","Utah","Lindon","Lindon","30 NORTH MAIN STREET, LINDON, UTAH","Provo-Orem, UT","AQS Data Mart"
"49","049","4001","42601","1","40.341389","-111.713611","WGS84","Nitric oxide (NO)","1 HOUR","","2025-01-01","2025","001","Parts per billion","None","","24","100.0000","","0.875","","2","3",".","Y","","Utah","Utah","Lindon","Lindon","30 NORTH MAIN STREET, LINDON, UTAH","Provo-Orem, UT","AQS Data Mart"
"49","049","4001","88374","5","40.341389","-111.713611","WGS84","OC1 CSN_Rev Unadjusted PM2.5 LC","24 HOUR","","2025-01-01","2025","001","Micrograms/cubic meter (LC)","None","","1","100.0000","","0.04","","0.04","0",".","Y","","Utah","Utah","Lindon","Lindon","30 NORTH MAIN STREET, LINDON, UTAH","Provo-Orem, UT","AQS Data Mart"
"49","049","4001","88103","5","40.341389","-111.713611","WGS84","Arsenic PM2.5 LC","24 HOUR","","2025-01-01","2025","001","Micrograms/cubic meter (LC)","None","","1","100.0000","","0.001","","0.001","0",".","Y","","Utah","Utah","Lindon","Lindon","30 NORTH MAIN STREET, LINDON, UTAH","Provo-Orem, UT","AQS Data Mart"
"49","049","4001","88370","5","40.341389","-111.713611","WGS84","OC CSN_Rev Unadjusted PM2.5 LC TOR","24 HOUR","","2025-01-01","2025","001","Micrograms/cubic meter (LC)","None","","1","100.0000","","1.12","","1.12","0",".","Y","","Utah","Utah","Lindon","Lindon","30 NORTH MAIN STREET, LINDON, UTAH","Provo-Orem, UT","AQS Data Mart"
"49","049","4001","64101","1","40.341389","-111.713611","WGS84","Barometric pressure","1 HOUR","","2025-01-01","2025","001","Millibars","None","","24","100.0000","","859.041667","","861","0",".","Y","","Utah","Utah","Lindon","Lindon","30 NORTH MAIN STREET, LINDON, UTAH","Provo-Orem, UT","AQS Data Mart"
"49","049","4001","88357","5","40.341389","-111.713611","WGS84","EC CSN_Rev Unadjusted PM2.5 LC TOT","24 HOUR","","2025-01-01","2025","001","Micrograms/cubic meter (LC)","None","","1","100.0000","","0.293","","0.293","0",".","Y","","Utah","Utah","Lindon","Lindon","30 NORTH MAIN STREET, LINDON, UTAH","Provo-Orem, UT","AQS Data Mart"
"49","049","4001","63301","1","40.341389","-111.713611","WGS84","Solar radiation","1 HOUR","","2025-01-01","2025","001","Langleys/minute","None","","24","100.0000","","0.051667","","0.28","13",".","Y","","Utah","Utah","Lindon","Lindon","30 NORTH MAIN STREET, LINDON, UTAH","Provo-Orem, UT","AQS Data Mart"
"49","049","4001","68114","5","40.341389","-111.713611","WGS84","Sample Volume - Teflon Filter","24 HOUR","","2025-01-01","2025","001","Cubic meter","None","","1","100.0000","","9.7","","9.7","0",".","Y","","Utah","Utah","Lindon","Lindon","30 NORTH MAIN STREET, LINDON, UTAH","Provo-Orem, UT","AQS Data Mart"
"49","049","4001","88348","5","40.341389","-111.713611","WGS84","Soil PM2.5 LC","24 HOUR","","2025-01-01","2025","001","Micrograms/cubic meter (LC)","None","","1","100.0000","","0.18824","","0.18824","0",".","Y","","Utah","Utah","Lindon","Lindon","30 NORTH MAIN STREET, LINDON, UTAH","Provo-Orem, UT","AQS Data Mart"
"49","049","4001","88111","5","40.341389","-111.713611","WGS84","Calcium PM2.5 LC","24 HOUR","","2025-01-01","2025","001","Micrograms/cubic meter (LC)","None","","1","100.0000","","0.016","","0.016","0",".","Y","","Utah","Utah","Lindon","Lindon","30 NORTH MAIN STREET, LINDON, UTAH","Provo-Orem, UT","AQS Data Mart"
"49","049","4001","88306","5","40.341389","-111.713611","WGS84","Total Nitrate PM2.5 LC","24 HOUR","","2025-01-01","2025","001","Micrograms/cubic meter (LC)","None","","1","100.0000","","0.87","","0.87","0",".","Y","","Utah","Utah","Lindon","Lindon","30 NORTH MAIN STREET, LINDON, UTAH","Provo-Orem, UT","AQS Data Mart"
"49","049","4001","88184","5","40.341389","-111.713611","WGS84","Sodium PM2.5 LC","24 HOUR","","2025-01-01","2025","001","Micrograms/cubic meter (LC)","None","","1","100.0000","","0.009","","0.009","0",".","Y","","Utah","Utah","Lindon","Lindon","30 NORTH MAIN STREET, LINDON, UTAH","Provo-Orem, UT","AQS Data Mart"
"49","049","4001","88302","5","40.341389","-111.713611","WGS84","Sodium Ion Pm2.5 LC","24 HOUR","","2025-01-01","2025","001","Micrograms/cubic meter (LC)","None","","1","100.0000","","0","","0","0",".","Y","","Utah","Utah","Lindon","Lindon","30 NORTH MAIN STREET, LINDON, UTAH","Provo-Orem, UT","AQS Data Mart"
"49","049","4001","88301","5","40.341389","-111.713611","WGS84","Ammonium Ion PM2.5 LC","24 HOUR","","2025-01-01","2025","001","Micrograms/cubic meter (LC)","None","","1","100.0000","","0.01","","0.01","0",".","Y","","Utah","Utah","Lindon","Lindon","30 NORTH MAIN STREET, LINDON, UTAH","Provo-Orem, UT","AQS Data Mart"
"49","049","4001","88303","5","40.341389","-111.713611","WGS84","Potassium Ion PM2.5 LC","24 HOUR","","2025-01-01","2025","001","Micrograms/cubic meter (LC)","None","","1","100.0000","","0.55","","0.55","0",".","Y","","Utah","Utah","Lindon","Lindon","30 NORTH MAIN STREET, LINDON, UTAH","Provo-Orem, UT","AQS Data Mart"
"49","049","4001","42101","2","40.341389","-111.713611","WGS84","Carbon monoxide","1 HOUR","CO 1-hour 1971","2025-01-01","2025","001","Parts per million","None","","24","100.0000","","0.470833","","0.6","0",".","Y","","Utah","Utah","Lindon","Lindon","30 NORTH MAIN STREET, LINDON, UTAH","Provo-Orem, UT","AQS Data Mart"
"49","049","4001","42101","2","40.341389","-111.713611","WGS84","Carbon monoxide","8-HR RUN AVG END HOUR","CO 8-hour 1971","2025-01-01","2025","001","Parts per million","None","","19","79.0000","","0.452632","","0.6","5","7","Y","","Utah","Utah","Lindon","Lindon","30 NORTH MAIN STREET, LINDON, UTAH","Provo-Orem, UT","AQS Data Mart"
"49","049","4001","88377","5","40.341389","-111.713611","WGS84","OC4 CSN_Rev Unadjusted PM2.5 LC","24 HOUR","","2025-01-01","2025","001","Micrograms/cubic meter (LC)","None","","1","100.0000","","0.288","","0.288","0",".","Y","","Utah","Utah","Lindon","Lindon","30 NORTH MAIN STREET, LINDON, UTAH","Provo-Orem, UT","AQS Data Mart"
"49","049","4001","88380","5","40.341389","-111.713611","WGS84","EC CSN_Rev Unadjusted PM2.5 LC TOR","24 HOUR","","2025-01-01","2025","001","Micrograms/cubic meter (LC)","None","","1","100.0000","","0.378","","0.378","0",".","Y","","Utah","Utah","Lindon","Lindon","30 NORTH MAIN STREET, LINDON, UTAH","Provo-Orem, UT","AQS Data Mart"
"49","049","4001","88388","5","40.341389","-111.713611","WGS84","OP CSN_Rev Unadjusted PM2.5 LC TOT","24 HOUR","","2025-01-01","2025","001","Micrograms/cubic meter (LC)","None","","1","100.0000","","0.227","","0.227","0",".","Y","","Utah","Utah","Lindon","Lindon","30 NORTH MAIN STREET, LINDON, UTAH","Provo-Orem, UT","AQS Data Mart"
"49","049","4001","88383","5","40.341389","-111.713611","WGS84","EC1 CSN_Rev Unadjusted PM2.5 LC","24 HOUR","","2025-01-01","2025","001","Micrograms/cubic meter (LC)","None","","1","100.0000","","0.45273","","0.45273","0",".","Y","","Utah","Utah","Lindon","Lindon","30 NORTH MAIN STREET, LINDON, UTAH","Provo-Orem, UT","AQS Data Mart"
"49","049","4001","88384","5","40.341389","-111.713611","WGS84","EC2 CSN_Rev Unadjusted PM2.5 LC","24 HOUR","","2025-01-01","2025","001","Micrograms/cubic meter (LC)","None","","1","100.0000","","0.0631","","0.0631","0",".","Y","","Utah","Utah","Lindon","Lindon","30 NORTH MAIN STREET, LINDON, UTAH","Provo-Orem, UT","AQS Data Mart"
"49","049","4001","42602","2","40.341389","-111.713611","WGS84","Nitrogen dioxide (NO2)","1 HOUR","NO2 Annual 1971","2025-01-01","2025","001","Parts per billion","None","","24","100.0000","","12.029167","","25.6","3","24","Y","","Utah","Utah","Lindon","Lindon","30 NORTH MAIN STREET, LINDON, UTAH","Provo-Orem, UT","AQS Data Mart"
"49","049","4001","42602","2","40.341389","-111.713611","WGS84","Nitrogen dioxide (NO2)","1 HOUR","NO2 1-hour 2010","2025-01-01","2025","001","Parts per billion","None","","24","100.0000","","12.029167","","25.6","3","24","Y","","Utah","Utah","Lindon","Lindon","30 NORTH MAIN STREET, LINDON, UTAH","Provo-Orem, UT","AQS Data Mart"
"49","049","4001","88313","1","40.341389","-111.713611","WGS84","Black Carbon PM2.5 at 880 nm","1 HOUR","","2025-01-01","2025","001","Micrograms/cubic meter (LC)","None","","24","100.0000","","0.325","","1","1",".","Y","","Utah","Utah","Lindon","Lindon","30 NORTH MAIN STREET, LINDON, UTAH","Provo-Orem, UT","AQS Data Mart"
"49","049","4001","88176","5","40.341389","-111.713611","WGS84","Rubidium PM2.5 LC","24 HOUR","","2025-01-01","2025","001","Micrograms/cubic meter (LC)","None","","1","100.0000","","-0.001","","-0.001","0",".","Y","","Utah","Utah","Lindon","Lindon","30 NORTH MAIN STREET, LINDON, UTAH","Provo-Orem, UT","AQS Data Mart"
"49","049","4001","88165","5","40.341389","-111.713611","WGS84","Silicon PM2.5 LC","24 HOUR","","2025-01-01","2025","001","Micrograms/cubic meter (LC)","None","","1","100.0000","","0.01","","0.01","0",".","Y","","Utah","Utah","Lindon","Lindon","30 NORTH MAIN STREET, LINDON, UTAH","Provo-Orem, UT","AQS Data Mart"
"49","049","4001","88166","5","40.341389","-111.713611","WGS84","Silver PM2.5 LC","24 HOUR","","2025-01-01","2025","001","Micrograms/cubic meter (LC)","None","","1","100.0000","","-0.003","","-0.003","0",".","Y","","Utah","Utah","Lindon","Lindon","30 NORTH MAIN STREET, LINDON, UTAH","Provo-Orem, UT","AQS Data Mart"
"49","049","4001","88160","5","40.341389","-111.713611","WGS84","Tin PM2.5 LC","24 HOUR","","2025-01-01","2025","001","Micrograms/cubic meter (LC)","None","","1","100.0000","","0.013","","0.013","0",".","Y","","Utah","Utah","Lindon","Lindon","30 NORTH MAIN STREET, LINDON, UTAH","Provo-Orem, UT","AQS Data Mart"
"49","049","4001","88164","5","40.341389","-111.713611","WGS84","Vanadium PM2.5 LC","24 HOUR","","2025-01-01","2025","001","Micrograms/cubic meter (LC)","None","","1","100.0000","","0.003","","0.003","0",".","Y","","Utah","Utah","Lindon","Lindon","30 NORTH MAIN STREET, LINDON, UTAH","Provo-Orem, UT","AQS Data Mart"
"49","049","4001","88167","5","40.341389","-111.713611","WGS84","Zinc PM2.5 LC","24 HOUR","","2025-01-01","2025","001","Micrograms/cubic meter (LC)","None","","1","100.0000","","0.002","","0.002","0",".","Y","","Utah","Utah","Lindon","Lindon","30 NORTH MAIN STREET, LINDON, UTAH","Provo-Orem, UT","AQS Data Mart"
"49","049","4001","88168","5","40.341389","-111.713611","WGS84","Strontium PM2.5 LC","24 HOUR","","2025-01-01","2025","001","Micrograms/cubic meter (LC)","None","","1","100.0000","","0.014","","0.014","0",".","Y","","Utah","Utah","Lindon","Lindon","30 NORTH MAIN STREET, LINDON, UTAH","Provo-Orem, UT","AQS Data Mart"
"49","049","4001","88128","5","40.341389","-111.713611","WGS84","Lead PM2.5 LC","24 HOUR","","2025-01-01","2025","001","Micrograms/cubic meter (LC)","None","","1","100.0000","","0.002","","0.002","0",".","Y","","Utah","Utah","Lindon","Lindon","30 NORTH MAIN STREET, LINDON, UTAH","Provo-Orem, UT","AQS Data Mart"
"49","049","4001","88132","5","40.341389","-111.713611","WGS84","Manganese PM2.5 LC","24 HOUR","","2025-01-01","2025","001","Micrograms/cubic meter (LC)","None","","1","100.0000","","0.001","","0.001","0",".","Y","","Utah","Utah","Lindon","Lindon","30 NORTH MAIN STREET, LINDON, UTAH","Provo-Orem, UT","AQS Data Mart"
"49","049","4001","88140","5","40.341389","-111.713611","WGS84","Magnesium PM2.5 LC","24 HOUR","","2025-01-01","2025","001","Micrograms/cubic meter (LC)","None","","1","100.0000","","0.043","","0.043","0",".","Y","","Utah","Utah","Lindon","Lindon","30 NORTH MAIN STREET, LINDON, UTAH","Provo-Orem, UT","AQS Data Mart"
"49","049","4001","88154","5","40.341389","-111.713611","WGS84","Selenium PM2.5 LC","24 HOUR","","2025-01-01","2025","001","Micrograms/cubic meter (LC)","None","","1","100.0000","","-0.002","","-0.002","0",".","Y","","Utah","Utah","Lindon","Lindon","30 NORTH MAIN STREET, LINDON, UTAH","Provo-Orem, UT","AQS Data Mart"
"49","049","4001","88131","5","40.341389","-111.713611","WGS84","Indium PM2.5 LC","24 HOUR","","2025-01-01","2025","001","Micrograms/cubic meter (LC)","None","","1","100.0000","","-0.004","","-0.004","0",".","Y","","Utah","Utah","Lindon","Lindon","30 NORTH MAIN STREET, LINDON, UTAH","Provo-Orem, UT","AQS Data Mart"
"49","049","4001","88136","5","40.341389","-111.713611","WGS84","Nickel PM2.5 LC","24 HOUR","","2025-01-01","2025","001","Micrograms/cubic meter (LC)","None","","1","100.0000","","0.002","","0.002","0",".","Y","","Utah","Utah","Lindon","Lindon","30 NORTH MAIN STREET, LINDON, UTAH","Provo-Orem, UT","AQS Data Mart"
"49","049","4001","88152","5","40.341389","-111.713611","WGS84","Phosphorus PM2.5 LC","24 HOUR","","2025-01-01","2025","001","Micrograms/cubic meter (LC)","None","","1","100.0000","","0.002","","0.002","0",".","Y","","Utah","Utah","Lindon","Lindon","30 NORTH MAIN STREET, LINDON, UTAH","Provo-Orem, UT","AQS Data Mart"
